0.091904,3.46441,37.6959,11.3947,275.38,24.1673
0.0532305,5.87419,110.354,14.9367,228.047,15.2676
0.0782356,3.03381,38.7778,21.714,236.567,10.8947
0.103797,7.20695,69.4328,39.9884,372.531,9.31597
